cliente_id,idade,renda_mensal,score_credito,valor,prazo,taxa,tempo_relacionamento,qtd_produtos_ativos,qtd_atrasos_12m,genero,estado_civil,escolaridade,regiao,uf,porte_municipio,tipo_produto,canal_aquisicao
100826,65,16049,757,142223,60,0.134,14,4,0,M,Divorciado,Fundamental,Nordeste,MA,Médio,Cartão de Crédito,Agência
100827,47,2295,347,135937,36,0.1854,2,2,1,F,Divorciado,Pós-graduação,Nordeste,BA,Pequeno,Financiamento Veículo,Digital
100828,24,17610,881,32470,36,0.133,1,3,0,M,Viúvo,Médio,Nordeste,CE,Pequeno,Cartão de Crédito,Agência
100829,52,19457,397,28444,60,0.1682,13,2,2,M,Divorciado,Fundamental,Sudeste,ES,Grande,Empréstimo Consignado,Parceiro
100830,56,3730,874,34145,24,0.0531,2,2,2,F,Casado,Superior,Sul,PR,Grande,Cartão de Crédito,Digital
100831,20,15682,785,145855,36,0.0689,2,3,2,F,Viúvo,Superior,Nordeste,PE,Grande,Crédito Pessoal,Agência
100832,68,7309,632,78224,36,0.1414,7,2,0,M,Casado,Fundamental,Sudeste,MG,Médio,Cartão de Crédito,Digital
100833,27,27667,741,118151,24,0.0756,1,3,0,F,Casado,Superior,Norte,PA,Médio,Crédito Pessoal,Agência
100834,67,8348,335,95416,48,0.0614,13,2,2,Outro,Solteiro,Pós-graduação,Sudeste,SP,Pequeno,Financiamento Veículo,Digital
100835,55,4225,787,104929,60,0.217,1,1,0,M,Solteiro,Fundamental,Sudeste,ES,Médio,Financiamento Veículo,Parceiro
100836,32,16729,411,142617,24,0.247,10,4,2,F,Viúvo,Fundamental,Sul,PR,Médio,Cartão de Crédito,Parceiro
100837,35,14277,824,49071,24,0.1946,5,1,0,F,Divorciado,Pós-graduação,Sul,PR,Médio,Empréstimo Consignado,Digital
100838,49,5492,455,147803,12,0.1014,12,2,0,M,Viúvo,Pós-graduação,Nordeste,MA,Pequeno,Crédito Pessoal,Agência
100839,43,3310,498,75808,60,0.203,11,4,3,M,Viúvo,Superior,Nordeste,PE,Grande,Financiamento Veículo,Digital
100840,59,10220,507,88297,60,0.1856,2,1,0,M,Casado,Pós-graduação,Norte,AM,Pequeno,Empréstimo Consignado,Digital
100841,25,6135,451,78812,48,0.2082,10,4,1,M,Divorciado,Fundamental,Nordeste,PE,Pequeno,Cartão de Crédito,Digital
100842,58,14798,317,4300,60,0.1644,5,2,1,F,Viúvo,Médio,Sudeste,RJ,Médio,Crédito Pessoal,Digital
100843,22,22200,837,47647,48,0.2183,14,4,4,M,Solteiro,Fundamental,Sudeste,ES,Pequeno,Empréstimo Consignado,Parceiro
100844,53,20601,442,78968,48,0.2072,13,4,1,F,Casado,Médio,Sul,PR,Pequeno,Crédito Pessoal,Digital
100845,32,19062,472,116113,48,0.1804,14,4,2,F,Casado,Pós-graduação,Nordeste,MA,Pequeno,Empréstimo Consignado,Agência
100846,63,29741,452,132804,12,0.2444,13,4,0,F,Divorciado,Pós-graduação,Sudeste,MG,Pequeno,Financiamento Veículo,Digital
100847,23,16797,792,1561,48,0.0804,12,2,0,Outro,Solteiro,Superior,Sudeste,RJ,Pequeno,Crédito Pessoal,Agência
100848,65,13031,572,3304,48,0.2475,3,2,1,M,Solteiro,Pós-graduação,Nordeste,BA,Pequeno,Financiamento Veículo,Agência
100849,52,2284,394,43559,24,0.088,1,2,0,M,Viúvo,Pós-graduação,Sudeste,RJ,Médio,Financiamento Veículo,Parceiro
100850,26,12650,889,121204,24,0.0788,3,4,2,F,Divorciado,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Agência
100851,46,5698,647,107325,48,0.2023,13,4,0,M,Divorciado,Médio,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
100852,31,5399,820,69911,60,0.1538,3,4,2,M,Casado,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Digital
100853,48,10969,367,20480,24,0.1534,1,1,0,M,Casado,Médio,Sul,RS,Médio,Crédito Pessoal,Digital
100854,56,1686,696,42487,12,0.2214,1,1,0,F,Divorciado,Médio,Sudeste,SP,Médio,Financiamento Veículo,Agência
100855,48,4380,781,98140,12,0.1808,6,4,0,M,Solteiro,Fundamental,Centro-Oeste,GO,Pequeno,Cartão de Crédito,Digital
100856,33,19488,761,136838,36,0.0885,7,4,0,M,Casado,Fundamental,Centro-Oeste,DF,Pequeno,Cartão de Crédito,Digital
100857,41,25191,618,91230,24,0.1013,6,1,1,F,Viúvo,Superior,Norte,TO,Pequeno,Financiamento Veículo,Parceiro
100858,56,25201,366,131202,60,0.0891,5,3,3,M,Viúvo,Fundamental,Sul,RS,Médio,Cartão de Crédito,Digital
100859,31,17724,577,46457,60,0.2439,6,1,1,M,Casado,Fundamental,Sudeste,ES,Médio,Empréstimo Consignado,Digital
100860,55,22288,694,135287,24,0.2004,14,2,0,F,Divorciado,Médio,Norte,RO,Médio,Financiamento Veículo,Agência
100861,53,16128,663,30604,12,0.1998,3,4,0,M,Casado,Pós-graduação,Centro-Oeste,GO,Pequeno,Empréstimo Consignado,Digital
100862,49,25998,517,128091,48,0.2411,3,2,0,M,Divorciado,Pós-graduação,Nordeste,PE,Médio,Financiamento Veículo,Agência
100863,67,20285,746,97591,60,0.1269,12,3,0,M,Casado,Fundamental,Sudeste,SP,Médio,Crédito Pessoal,Agência
100864,60,5877,838,130974,24,0.2034,5,1,0,M,Solteiro,Médio,Nordeste,MA,Grande,Financiamento Veículo,Digital
100865,32,9340,558,101309,24,0.1423,12,3,0,M,Viúvo,Médio,Sudeste,MG,Médio,Cartão de Crédito,Agência
100866,21,22225,847,73434,60,0.1223,8,3,2,F,Viúvo,Fundamental,Sul,PR,Pequeno,Cartão de Crédito,Digital
100867,65,29267,760,32567,24,0.1192,8,4,0,F,Divorciado,Pós-graduação,Centro-Oeste,GO,Médio,Crédito Pessoal,Agência
100868,21,27084,545,67137,60,0.1346,2,1,0,F,Divorciado,Fundamental,Sul,SC,Grande,Crédito Pessoal,Digital
100869,43,11164,326,40940,36,0.1659,11,4,0,M,Casado,Pós-graduação,Norte,RO,Pequeno,Cartão de Crédito,Agência
100870,22,20182,781,71535,60,0.175,11,3,4,F,Solteiro,Superior,Norte,PA,Pequeno,Cartão de Crédito,Agência
100871,55,11122,677,9231,36,0.0575,5,1,1,M,Viúvo,Médio,Sul,RS,Médio,Cartão de Crédito,Agência
100872,55,1622,320,80805,36,0.1724,9,4,0,F,Solteiro,Superior,Norte,PA,Médio,Cartão de Crédito,Agência
100873,28,9890,462,16683,36,0.0884,10,3,0,M,Divorciado,Pós-graduação,Sul,SC,Pequeno,Crédito Pessoal,Agência
100874,38,25334,774,106031,60,0.1832,14,1,0,F,Divorciado,Superior,Sudeste,SP,Pequeno,Cartão de Crédito,Agência
100875,24,2698,619,50229,48,0.1392,8,4,1,F,Viúvo,Fundamental,Sudeste,RJ,Pequeno,Empréstimo Consignado,Agência
100876,38,1541,713,43384,36,0.1755,4,3,1,F,Casado,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Parceiro
100877,44,14752,702,83469,36,0.2132,7,2,0,M,Casado,Médio,Sudeste,MG,Grande,Financiamento Veículo,Agência
100878,29,25659,754,111291,24,0.1872,10,2,0,M,Viúvo,Pós-graduação,Norte,AM,Pequeno,Crédito Pessoal,Digital
100879,29,29697,658,86267,48,0.1148,3,4,1,F,Divorciado,Superior,Sul,PR,Médio,Crédito Pessoal,Agência
100880,35,25798,738,75861,60,0.1837,2,3,0,M,Casado,Pós-graduação,Sudeste,ES,Pequeno,Empréstimo Consignado,Agência
100881,46,17211,728,106594,36,0.0894,5,1,2,F,Casado,Pós-graduação,Sul,PR,Pequeno,Crédito Pessoal,Digital
100882,42,23216,672,62778,60,0.1957,13,3,4,F,Divorciado,Fundamental,Sudeste,ES,Médio,Cartão de Crédito,Agência
100883,20,8468,845,35779,36,0.2281,12,1,0,M,Solteiro,Médio,Centro-Oeste,GO,Grande,Crédito Pessoal,Agência
100884,29,19064,367,121732,60,0.0531,13,1,0,F,Solteiro,Pós-graduação,Sul,SC,Grande,Financiamento Veículo,Agência
100885,53,20308,878,99578,24,0.1626,12,1,0,M,Divorciado,Médio,Norte,PA,Médio,Empréstimo Consignado,Agência
100886,53,18587,419,56646,12,0.1836,10,2,0,F,Viúvo,Fundamental,Sudeste,MG,Pequeno,Financiamento Veículo,Digital
100887,57,28199,782,11235,60,0.2008,3,4,0,Outro,Divorciado,Fundamental,Sudeste,SP,Pequeno,Financiamento Veículo,Parceiro
100888,56,2026,456,140763,60,0.0882,5,2,0,M,Solteiro,Médio,Norte,RO,Grande,Empréstimo Consignado,Parceiro
100889,33,6572,670,15727,36,0.0504,7,1,4,F,Divorciado,Fundamental,Centro-Oeste,MT,Pequeno,Empréstimo Consignado,Agência
100890,44,14231,820,111472,24,0.1684,7,1,1,F,Viúvo,Fundamental,Sudeste,ES,Pequeno,Crédito Pessoal,Digital
100891,69,28793,370,25970,48,0.2356,10,3,0,M,Solteiro,Fundamental,Nordeste,PE,Grande,Cartão de Crédito,Agência
100892,39,6378,312,56095,24,0.1383,11,2,0,F,Viúvo,Fundamental,Sudeste,ES,Médio,Cartão de Crédito,Parceiro
100893,52,19468,395,91013,12,0.1343,14,4,0,M,Casado,Fundamental,Centro-Oeste,DF,Grande,Cartão de Crédito,Digital
100894,51,20013,621,116626,60,0.2205,5,4,0,M,Divorciado,Superior,Centro-Oeste,DF,Pequeno,Cartão de Crédito,Digital
100895,69,26276,313,53542,60,0.2352,3,1,0,M,Divorciado,Fundamental,Centro-Oeste,GO,Grande,Cartão de Crédito,Digital
100896,51,16423,391,86214,24,0.1258,1,1,0,F,Solteiro,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Digital
100897,53,8667,803,133429,24,0.2005,8,1,1,M,Casado,Fundamental,Sudeste,MG,Médio,Crédito Pessoal,Parceiro
100898,25,23480,755,113779,36,0.057,11,1,1,F,Solteiro,Superior,Nordeste,BA,Grande,Crédito Pessoal,Agência
100899,37,1851,612,44951,24,0.1477,3,4,0,F,Solteiro,Pós-graduação,Centro-Oeste,MT,Médio,Financiamento Veículo,Agência
100900,67,5255,685,70369,24,0.1043,1,2,1,M,Divorciado,Superior,Sudeste,MG,Médio,Cartão de Crédito,Digital
100901,35,22941,338,51257,24,0.1828,4,3,0,Outro,Casado,Médio,Sudeste,MG,Grande,Crédito Pessoal,Agência
100902,66,23562,829,75853,60,0.2082,9,2,2,F,Casado,Fundamental,Nordeste,BA,Grande,Financiamento Veículo,Agência
100903,28,17170,535,65156,36,0.1327,3,2,1,M,Viúvo,Pós-graduação,Sul,PR,Pequeno,Empréstimo Consignado,Digital
100904,44,14340,353,9446,60,0.1495,4,2,1,F,Casado,Superior,Sul,RS,Pequeno,Empréstimo Consignado,Digital
100905,46,15193,719,141325,36,0.099,3,4,0,M,Viúvo,Superior,Sudeste,SP,Médio,Empréstimo Consignado,Digital
100906,21,27381,838,7860,48,0.1579,9,3,0,F,Divorciado,Superior,Nordeste,CE,Médio,Empréstimo Consignado,Digital
100907,65,27033,727,1409,48,0.0827,6,4,0,M,Casado,Fundamental,Sudeste,MG,Grande,Crédito Pessoal,Agência
100908,23,26203,501,79909,48,0.1443,1,3,0,F,Divorciado,Médio,Sudeste,SP,Pequeno,Empréstimo Consignado,Parceiro
100909,65,15283,754,45998,48,0.1743,12,3,1,M,Viúvo,Superior,Sudeste,SP,Grande,Empréstimo Consignado,Agência
100910,40,15781,793,40789,48,0.2188,3,4,0,F,Divorciado,Superior,Sudeste,MG,Pequeno,Financiamento Veículo,Digital
100911,41,10575,836,80971,12,0.1708,4,1,0,F,Casado,Médio,Sudeste,RJ,Grande,Cartão de Crédito,Agência
100912,43,20865,613,10584,48,0.2192,11,3,0,M,Divorciado,Médio,Norte,PA,Médio,Empréstimo Consignado,Agência
100913,61,26721,709,146471,36,0.1802,8,2,3,M,Solteiro,Fundamental,Centro-Oeste,MT,Pequeno,Empréstimo Consignado,Agência
100914,56,27533,880,73487,60,0.162,6,3,0,M,Viúvo,Médio,Sul,SC,Médio,Crédito Pessoal,Digital
100915,21,28138,610,110816,36,0.1459,14,3,0,F,Divorciado,Médio,Sudeste,RJ,Médio,Cartão de Crédito,Parceiro
100916,48,7035,802,120966,36,0.199,10,2,0,F,Casado,Pós-graduação,Nordeste,CE,Pequeno,Cartão de Crédito,Digital
100917,38,22651,404,51897,36,0.2069,2,1,2,F,Divorciado,Fundamental,Sul,PR,Grande,Crédito Pessoal,Agência
100918,31,17094,893,66104,24,0.1856,9,3,0,F,Casado,Superior,Sudeste,MG,Pequeno,Empréstimo Consignado,Agência
100919,62,17302,615,14353,24,0.0655,14,2,2,M,Solteiro,Superior,Nordeste,CE,Grande,Empréstimo Consignado,Digital
100920,50,19381,476,105510,12,0.2301,14,2,0,F,Divorciado,Pós-graduação,Norte,RO,Grande,Empréstimo Consignado,Digital
100921,59,13585,337,35506,60,0.1858,2,4,1,F,Casado,Superior,Sudeste,RJ,Médio,Cartão de Crédito,Agência
100922,25,11934,332,11667,12,0.1265,10,4,1,F,Casado,Fundamental,Sudeste,MG,Médio,Empréstimo Consignado,Digital
100923,43,16648,801,48013,60,0.0617,2,4,0,F,Divorciado,Fundamental,Sudeste,MG,Pequeno,Crédito Pessoal,Parceiro
100924,59,24765,534,65214,24,0.1627,1,4,1,M,Casado,Fundamental,Sul,PR,Grande,Empréstimo Consignado,Digital
100925,67,14004,802,52928,60,0.2347,2,2,0,F,Viúvo,Pós-graduação,Sul,RS,Grande,Empréstimo Consignado,Parceiro
100926,20,16710,435,129420,24,0.1995,4,3,0,F,Casado,Fundamental,Sudeste,SP,Médio,Empréstimo Consignado,Digital
100927,28,26542,623,96667,24,0.1361,13,3,0,M,Viúvo,Pós-graduação,Centro-Oeste,DF,Grande,Empréstimo Consignado,Digital
100928,21,12822,646,106697,36,0.1166,9,3,3,F,Casado,Médio,Sudeste,ES,Médio,Empréstimo Consignado,Digital
100929,44,4965,306,130946,12,0.1462,14,4,0,M,Casado,Pós-graduação,Sul,RS,Pequeno,Cartão de Crédito,Parceiro
100930,47,3283,348,2807,36,0.1795,1,1,0,F,Divorciado,Médio,Nordeste,BA,Médio,Cartão de Crédito,Agência
100931,38,29740,747,118936,24,0.1679,3,3,0,M,Divorciado,Pós-graduação,Norte,AM,Médio,Empréstimo Consignado,Agência
100932,53,2006,754,78231,36,0.0641,7,3,1,F,Solteiro,Médio,Nordeste,BA,Grande,Financiamento Veículo,Digital
100933,36,14035,442,106582,60,0.2349,5,2,0,F,Casado,Fundamental,Sudeste,RJ,Pequeno,Crédito Pessoal,Digital
100934,46,10488,655,4929,24,0.1987,8,4,3,F,Casado,Médio,Norte,RO,Pequeno,Crédito Pessoal,Agência
100935,67,19661,556,37881,12,0.2114,4,1,0,F,Viúvo,Fundamental,Nordeste,BA,Grande,Financiamento Veículo,Digital
100936,65,11699,694,85348,36,0.0999,11,3,0,F,Divorciado,Pós-graduação,Nordeste,CE,Médio,Crédito Pessoal,Digital
100937,54,7973,462,17771,24,0.0785,6,2,0,M,Viúvo,Fundamental,Sudeste,RJ,Grande,Empréstimo Consignado,Parceiro
100938,44,15906,866,67938,12,0.083,1,4,2,F,Casado,Fundamental,Sudeste,ES,Médio,Financiamento Veículo,Digital
100939,65,27316,734,72751,24,0.2126,9,1,0,M,Viúvo,Médio,Nordeste,PE,Médio,Cartão de Crédito,Parceiro
100940,62,25817,331,145883,24,0.1259,10,4,0,F,Viúvo,Pós-graduação,Sudeste,MG,Grande,Cartão de Crédito,Digital
100941,57,4697,416,131226,24,0.1661,3,1,4,M,Divorciado,Fundamental,Sudeste,SP,Médio,Cartão de Crédito,Agência
100942,65,4373,593,141979,60,0.063,4,1,1,M,Divorciado,Superior,Norte,AM,Médio,Cartão de Crédito,Parceiro
100943,50,23579,527,83874,12,0.1814,3,3,0,F,Divorciado,Médio,Sudeste,ES,Médio,Cartão de Crédito,Agência
100944,37,21723,562,49964,12,0.217,9,4,1,M,Solteiro,Médio,Sudeste,SP,Médio,Cartão de Crédito,Digital
100945,53,14801,678,73964,24,0.1964,13,1,1,Outro,Divorciado,Fundamental,Sul,PR,Médio,Crédito Pessoal,Digital
100946,26,16438,485,31990,48,0.1916,5,1,0,F,Viúvo,Médio,Sul,PR,Grande,Financiamento Veículo,Digital
100947,21,14849,644,100150,48,0.1109,14,4,0,F,Viúvo,Fundamental,Norte,PA,Pequeno,Financiamento Veículo,Digital
100948,62,1556,481,149809,24,0.1991,11,3,0,F,Casado,Pós-graduação,Centro-Oeste,DF,Médio,Crédito Pessoal,Agência
100949,65,15386,613,136025,12,0.2032,1,2,1,M,Casado,Superior,Sudeste,RJ,Grande,Crédito Pessoal,Agência
100950,65,10636,727,84415,60,0.1782,14,3,2,F,Solteiro,Superior,Nordeste,CE,Grande,Empréstimo Consignado,Parceiro
100951,52,29470,844,21951,60,0.0604,11,2,0,F,Solteiro,Superior,Sudeste,ES,Médio,Cartão de Crédito,Digital
100952,63,2589,431,61643,48,0.0893,2,1,0,F,Viúvo,Superior,Sul,RS,Médio,Financiamento Veículo,Digital
100953,67,27492,664,72571,24,0.1769,10,2,1,F,Viúvo,Fundamental,Centro-Oeste,GO,Médio,Empréstimo Consignado,Agência
100954,61,6510,891,11159,12,0.2186,7,4,0,F,Casado,Médio,Norte,AM,Pequeno,Financiamento Veículo,Digital
100955,42,25223,333,131353,36,0.1458,12,3,1,F,Divorciado,Médio,Sudeste,ES,Médio,Crédito Pessoal,Agência
100956,34,12971,807,96483,12,0.1733,7,3,0,F,Solteiro,Fundamental,Sudeste,SP,Médio,Crédito Pessoal,Digital
100957,53,16800,539,66525,24,0.2089,3,1,0,F,Divorciado,Superior,Sudeste,ES,Grande,Empréstimo Consignado,Digital
100958,25,8624,605,48722,36,0.108,12,2,0,F,Solteiro,Superior,Nordeste,CE,Grande,Cartão de Crédito,Digital
100959,46,21640,513,67953,48,0.2102,7,3,0,M,Solteiro,Fundamental,Sudeste,MG,Pequeno,Crédito Pessoal,Parceiro
100960,48,3394,627,77685,12,0.2037,14,1,1,M,Divorciado,Superior,Sudeste,SP,Médio,Empréstimo Consignado,Agência
100961,25,24379,740,139875,48,0.1185,11,3,0,F,Viúvo,Pós-graduação,Centro-Oeste,GO,Grande,Crédito Pessoal,Digital
100962,42,10640,455,108075,24,0.0608,9,1,0,M,Viúvo,Fundamental,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
100963,43,14147,464,48089,24,0.125,3,2,0,F,Solteiro,Pós-graduação,Sudeste,ES,Grande,Financiamento Veículo,Agência
100964,44,17494,861,146659,60,0.2282,5,1,0,M,Solteiro,Médio,Nordeste,MA,Pequeno,Crédito Pessoal,Agência
100965,31,16173,888,92616,36,0.1972,1,4,2,M,Casado,Superior,Nordeste,BA,Grande,Crédito Pessoal,Digital
100966,55,27010,583,83421,48,0.223,5,2,1,F,Casado,Fundamental,Sul,PR,Grande,Crédito Pessoal,Agência
100967,23,3624,405,128488,60,0.2255,13,3,1,M,Solteiro,Fundamental,Centro-Oeste,DF,Médio,Crédito Pessoal,Agência
100968,49,17206,702,115751,12,0.1455,8,1,0,F,Viúvo,Médio,Sul,RS,Pequeno,Crédito Pessoal,Parceiro
100969,30,12053,602,20846,48,0.1333,2,3,0,M,Viúvo,Fundamental,Sul,RS,Grande,Financiamento Veículo,Parceiro
100970,50,15670,890,1609,48,0.1705,10,2,0,F,Solteiro,Fundamental,Centro-Oeste,MT,Pequeno,Empréstimo Consignado,Agência
100971,45,21076,781,68739,60,0.121,13,4,0,M,Viúvo,Pós-graduação,Nordeste,CE,Médio,Financiamento Veículo,Digital
100972,21,11259,517,111489,12,0.2113,10,2,0,F,Viúvo,Fundamental,Sudeste,ES,Pequeno,Cartão de Crédito,Agência
100973,35,13674,751,37115,12,0.1599,6,1,0,F,Casado,Superior,Norte,PA,Médio,Cartão de Crédito,Agência
100974,67,15487,446,94646,48,0.211,12,1,0,F,Casado,Pós-graduação,Norte,TO,Médio,Financiamento Veículo,Digital
100975,53,27169,800,134630,36,0.2497,10,4,1,M,Solteiro,Superior,Sudeste,MG,Pequeno,Cartão de Crédito,Digital
100976,52,15402,646,141050,60,0.2015,2,1,0,F,Solteiro,Superior,Norte,RO,Grande,Empréstimo Consignado,Digital
100977,42,7812,756,100437,12,0.1766,5,2,0,M,Solteiro,Superior,Centro-Oeste,MT,Médio,Crédito Pessoal,Parceiro
100978,59,13657,590,141099,36,0.1676,14,2,3,M,Solteiro,Superior,Sul,PR,Grande,Financiamento Veículo,Agência
100979,44,11873,402,82762,24,0.2164,2,1,0,F,Solteiro,Médio,Nordeste,BA,Grande,Empréstimo Consignado,Agência
100980,30,11537,651,87264,24,0.0903,2,3,1,F,Casado,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Digital
100981,64,13971,807,14731,36,0.221,7,1,0,M,Viúvo,Fundamental,Sudeste,MG,Médio,Cartão de Crédito,Digital
100982,35,10217,404,11101,24,0.0609,1,1,3,F,Viúvo,Superior,Sudeste,MG,Grande,Crédito Pessoal,Digital
100983,53,6836,812,84430,24,0.0901,10,2,0,M,Divorciado,Médio,Sudeste,SP,Médio,Crédito Pessoal,Parceiro
100984,32,26135,724,12676,48,0.228,8,1,2,F,Solteiro,Pós-graduação,Nordeste,MA,Grande,Crédito Pessoal,Agência
100985,40,4256,534,106462,48,0.0823,12,4,0,F,Solteiro,Pós-graduação,Sul,PR,Grande,Cartão de Crédito,Digital
100986,54,10634,509,112447,60,0.0876,4,2,0,F,Casado,Superior,Sudeste,SP,Grande,Cartão de Crédito,Parceiro
100987,63,5824,609,91085,36,0.1125,11,4,1,M,Viúvo,Fundamental,Sudeste,SP,Médio,Financiamento Veículo,Agência
100988,24,8664,860,90179,12,0.1963,1,2,0,M,Viúvo,Médio,Centro-Oeste,MS,Médio,Cartão de Crédito,Digital
100989,24,20262,875,94452,36,0.2064,8,4,0,F,Divorciado,Pós-graduação,Sudeste,SP,Grande,Empréstimo Consignado,Agência
100990,57,3489,706,148235,24,0.2079,7,2,0,M,Divorciado,Superior,Sudeste,RJ,Médio,Financiamento Veículo,Digital
100991,36,9258,487,94119,12,0.1478,9,1,0,F,Divorciado,Fundamental,Nordeste,CE,Grande,Cartão de Crédito,Agência
100992,47,12810,700,85363,48,0.1717,1,2,0,M,Viúvo,Médio,Nordeste,BA,Grande,Financiamento Veículo,Agência
100993,64,15559,399,27002,12,0.2332,9,1,1,Outro,Divorciado,Médio,Nordeste,PE,Grande,Cartão de Crédito,Agência
100994,46,12797,488,92689,60,0.2229,13,1,0,M,Divorciado,Fundamental,Centro-Oeste,MS,Pequeno,Financiamento Veículo,Digital
100995,63,16866,394,126859,12,0.0738,10,4,2,M,Casado,Superior,Sudeste,RJ,Pequeno,Empréstimo Consignado,Agência
100996,31,9705,401,111974,24,0.1534,7,4,4,M,Solteiro,Médio,Sudeste,MG,Grande,Financiamento Veículo,Agência
100997,20,17281,427,47776,48,0.1978,3,3,3,M,Casado,Fundamental,Nordeste,BA,Grande,Empréstimo Consignado,Digital
100998,55,2582,764,109990,12,0.0962,2,1,0,M,Divorciado,Superior,Sudeste,MG,Médio,Financiamento Veículo,Digital
100999,60,17393,767,44672,36,0.0771,10,4,0,M,Casado,Superior,Norte,PA,Médio,Crédito Pessoal,Digital
